timestamp,std
1658368324000,8.81816307402826e-07
1658368325000,1.0753895038711912e-06
1658368326000,1.2083045973606656e-06
1658368327000,4.677403037322559e-06
1658368328000,9.139821233480125e-06
1658368329000,9.18626692405846e-06
1658368330000,9.012186870852788e-06
1658368331000,8.616263691417827e-06
1658368332000,8.345507773649397e-06
1658368333000,7.450517034517916e-06
1658368334000,6.389524754002668e-06
1658368335000,5.590283235592068e-06
1658368336000,4.567375418099782e-06
1658368337000,3.815599827716976e-06
1658368338000,3.1171961383094975e-06
1658368339000,2.905506712809096e-06
1658368340000,2.6606193759176646e-06
1658368341000,2.5030452367195488e-06
1658368342000,2.951647374303325e-06
1658368343000,3.6356836145201174e-06
1658368344000,3.23759243251392e-06
1658368345000,3.2839590915068266e-06
1658368346000,3.3207070253296104e-06
1658368347000,3.3900655419463507e-06
1658368348000,3.4615849316933372e-06
1658368349000,3.93814082633301e-06
1658368350000,6.406471095762575e-06
1658368351000,7.469547364441187e-06
1658368352000,1.076659417703792e-05
1658368353000,1.1180499571953539e-05
1658368354000,1.2442896881415734e-05
1658368355000,1.1908504954312781e-05
1658368356000,1.172148838623559e-05
1658368357000,1.1407783466980131e-05
1658368358000,1.1603708740091027e-05
1658368359000,1.0835465918618465e-05
1658368360000,9.14539229249677e-06
1658368361000,8.26818719088185e-06
1658368362000,7.556410090034869e-06
1658368363000,7.878758741207209e-06
1658368364000,8.711709761384277e-06
1658368365000,8.554759867377233e-06
1658368366000,8.50381566361402e-06
1658368367000,8.880215360683769e-06
1658368368000,9.46808950068244e-06
1658368369000,5.434412526318715e-06
1658368370000,4.1494095965612314e-06
1658368371000,3.7701884551946148e-06
1658368372000,3.394339692802773e-06
1658368373000,2.8900518571527105e-06
1658368374000,2.9316539008914042e-06
1658368375000,2.7906549593341693e-06
1658368376000,2.6953955273679897e-06
1658368377000,9.980833034432768e-06
1658368378000,1.1980073933799357e-05
1658368379000,1.2461587224728233e-05
1658368380000,1.1948362939424852e-05
1658368381000,1.1464147009990104e-05
1658368382000,1.0686009962672305e-05
1658368383000,1.0025773238621364e-05
1658368384000,9.798444850300387e-06
1658368385000,9.7739886022399e-06
1658368386000,9.177429194038469e-06
1658368387000,7.747098699857986e-06
1658368388000,9.041058607308572e-06
1658368389000,9.134549797337929e-06
1658368390000,9.397051697571532e-06
1658368391000,9.326985207518676e-06
1658368392000,8.368525689884427e-06
1658368393000,6.104731892499421e-06
1658368394000,2.699989042274036e-06
1658368395000,1.7915356541224838e-06
1658368396000,1.9943208593327693e-06
1658368397000,2.1570564577611933e-06
1658368398000,2.3395906074588152e-06
1658368399000,2.416507018988678e-06
1658368400000,2.385656728172233e-06
1658368401000,2.0992914979517427e-06
1658368402000,1.7274625854454875e-06
1658368403000,1.43332542316687e-06
1658368404000,8.869631340146836e-07
1658368405000,6.389870877142407e-07
1658368406000,6.584783595490152e-07
1658368407000,6.343057228133429e-07
1658368408000,5.59016994369688e-07
1658368409000,1.3693063937611175e-06
1658368410000,1.8275239396503938e-06
1658368411000,2.0206039287004704e-06
1658368412000,2.1015867021510566e-06
1658368413000,3.3695944365250343e-06
1658368414000,4.152475834433222e-06
1658368415000,4.533896008704809e-06
1658368416000,4.772903963510797e-06
1658368417000,4.9243160833651724e-06
1658368418000,5.123366948491203e-06
1658368419000,5.2873013490397156e-06
1658368420000,5.339995838533396e-06
1658368421000,5.289822513300092e-06
1658368422000,5.135279325411042e-06
1658368423000,5.060570619998288e-06
1658368424000,5.24750723486112e-06
1658368425000,5.139574390305669e-06
1658368426000,4.52520813339121e-06
1658368427000,4.437494566158093e-06
1658368428000,6.284571972325965e-06
1658368429000,7.439085965359248e-06
1658368430000,8.249785264848396e-06
1658368431000,8.848121619776772e-06
1658368432000,9.228868981859364e-06
1658368433000,9.521539908136685e-06
1658368434000,9.747533021232525e-06
1658368435000,9.921884245558802e-06
1658368436000,1.0104393372791863e-05
1658368437000,9.794178164907328e-06
1658368438000,9.858372076566288e-06
1658368439000,9.90201699387504e-06
1658368440000,9.813199727352394e-06
1658368441000,9.507657732353373e-06
1658368442000,8.933795112340898e-06
1658368443000,8.847652645540101e-06
1658368444000,8.71460474935744e-06
1658368445000,8.703464670186604e-06
1658368446000,8.349737256041353e-06
1658368447000,7.917440941129127e-06
1658368448000,7.586718595005768e-06
1658368449000,5.693996630940281e-06
1658368450000,4.146650093068493e-06
1658368451000,5.6648245062307615e-06
1658368452000,8.54455685192878e-06
1658368453000,1.2393770836818986e-05
1658368454000,1.530861131020591e-05
1658368455000,1.4776691689414001e-05
1658368456000,1.3183072549252949e-05
1658368457000,1.2423350717512892e-05
1658368458000,1.1216307572262268e-05
1658368459000,1.0688354864302263e-05
1658368460000,1.0296098153584365e-05
1658368461000,8.27945165623355e-06
1658368462000,6.506369149239072e-06
1658368463000,5.9059025066570605e-06
1658368464000,6.55662248830987e-06
1658368465000,5.2618912949605815e-06
1658368466000,4.294171549558108e-06
1658368467000,4.386342439890131e-06
1658368468000,4.386342439890131e-06
1658368469000,4.294171549558108e-06
1658368470000,4.305246496110575e-06
1658368471000,4.6444577352260035e-06
1658368472000,4.106016926412587e-06
1658368473000,3.879289740259593e-06
1658368474000,4.364503280887715e-06
1658368475000,4.0933550488010035e-06
1658368476000,4.4939465456925266e-06
1658368477000,4.787019485602676e-06
1658368478000,4.892197231304461e-06
1658368479000,4.955860534074811e-06
1658368480000,5.116990692778532e-06
1658368481000,5.15708789488207e-06
1658368482000,4.6841037992721785e-06
1658368483000,3.077697552102489e-06
1658368484000,8.975274678529974e-07
1658368485000,9.875254991957808e-07
1658368486000,4.561788832830761e-06
1658368487000,5.851756621349459e-06
1658368488000,6.592087780188919e-06
1658368489000,7.055537700617265e-06
1658368490000,7.44948977844201e-06
1658368491000,7.6111030008018325e-06
1658368492000,7.399060328847953e-06
1658368493000,7.187551714868928e-06
1658368494000,7.007932013871963e-06
1658368495000,6.767241354903308e-06
1658368496000,6.311634866962339e-06
1658368497000,5.888510525846609e-06
1658368498000,5.574620066773601e-06
1658368499000,5.315072906366112e-06
1658368500000,4.8726846353467865e-06
1658368501000,4.600909404338326e-06
1658368502000,3.974720115933718e-06
1658368503000,3.5234827309881025e-06
1658368504000,3.178705187129954e-06
1658368505000,3.1355377883613343e-06
1658368506000,3.126874437840374e-06
1658368507000,5.193088027881696e-06
1658368508000,5.187458165830872e-06
1658368509000,5.137545620237959e-06
1658368510000,5.554052574474466e-06
1658368511000,5.469613027142758e-06
1658368512000,5.641699678958422e-06
1658368513000,5.954586517277208e-06
1658368514000,6.071046038371358e-06
1658368515000,6.069728165249636e-06
1658368516000,5.327992117111926e-06
1658368517000,4.702940256777366e-06
1658368518000,4.863367531864729e-06
1658368519000,3.0497603286625175e-06
1658368520000,2.9979416807181727e-06
1658368521000,2.7124597723336315e-06
1658368522000,5.83322081087485e-07
1658368523000,5.499613322037464e-07
1658368524000,5.499613322037464e-07
1658368525000,5.83322081087485e-07
1658368526000,2.4976359332771494e-06
1658368527000,3.3834915579723435e-06
1658368528000,4.002362251430686e-06
1658368529000,4.693346354147769e-06
1658368530000,5.21897061890345e-06
1658368531000,5.674112754919749e-06
1658368532000,5.658945894690912e-06
1658368533000,6.170606849321183e-06
1658368534000,6.499465790014687e-06
1658368535000,6.236095644625269e-06
1658368536000,6.421119001451419e-06
1658368537000,5.719270860138918e-06
1658368538000,5.756983337034741e-06
1658368539000,5.7596296177248265e-06
1658368540000,4.434210439555338e-06
1658368541000,4.5535014000263e-06
1658368542000,5.9397202641752095e-06
1658368543000,6.8231631634896745e-06
1658368544000,6.96307612092394e-06
1658368545000,6.74421048010977e-06
1658368546000,6.456585785073328e-06
1658368547000,5.946374946133005e-06
1658368548000,5.147815070491993e-06
1658368549000,5.048205126575516e-06
1658368550000,4.981627143466558e-06
1658368551000,4.9128202154280625e-06
1658368552000,4.8432492927676305e-06
1658368553000,5.134199061196076e-06
1658368554000,5.349465398088053e-06
1658368555000,5.5103208947963255e-06
1658368556000,5.393789996054626e-06
1658368557000,5.27261353739676e-06
1658368558000,5.312740028607853e-06
1658368559000,8.940595956386681e-06
1658368560000,9.100527008735889e-06
1658368561000,9.63968201694232e-06
1658368562000,9.532047224148741e-06
1658368563000,9.427929099618994e-06
1658368564000,9.327140802816232e-06
1658368565000,8.66705074376798e-06
1658368566000,8.22849689536519e-06
1658368567000,7.419599282626839e-06
1658368568000,6.48567985718474e-06
1658368569000,4.522952640891765e-06
1658368570000,4.617609126985674e-06
1658368571000,4.256887800968713e-06
1658368572000,3.585685828006767e-06
1658368573000,3.3226495451705533e-06
1658368574000,3.944053188734598e-06
1658368575000,4.674279504789728e-06
1658368576000,5.0754310161816754e-06
1658368577000,5.347481234710683e-06
1658368578000,5.446303537469672e-06
1658368579000,5.487201016915306e-06
1658368580000,5.491114982409205e-06
1658368581000,4.953175811266793e-06
1658368582000,4.8778283976147195e-06
1658368583000,3.983854132623309e-06
1658368584000,2.6799668322998354e-06
1658368585000,2.862788073812152e-06
1658368586000,3.008137112716203e-06
1658368587000,2.9769484749051247e-06
1658368588000,2.976470224950641e-06
1658368589000,2.9657794508160326e-06
1658368590000,2.9481109247633038e-06
1658368591000,2.3255457994451415e-06
1658368592000,1.2639751327054936e-06
1658368593000,6.793662204874368e-07
1658368594000,3.608012122944708e-07
1658368595000,4.573660169599466e-07
1658368596000,5.163977794948387e-07
1658368597000,5.555121510827798e-07
1658368598000,8.764508485744847e-07
1658368599000,1.8130629420486518e-06
1658368600000,2.2852182001319183e-06
1658368601000,2.488755877375309e-06
1658368602000,2.7290108097976096e-06
1658368603000,2.9965967090558153e-06
1658368604000,4.153311931458255e-06
1658368605000,4.90707602193639e-06
1658368606000,5.482400092573214e-06
1658368607000,6.834222503124827e-06
1658368608000,6.993253892144702e-06
1658368609000,7.169490916376027e-06
1658368610000,8.119169644292745e-06
1658368611000,9.982299098641437e-06
1658368612000,9.760191487284614e-06
1658368613000,9.284361852059744e-06
1658368614000,8.205218727536166e-06
1658368615000,7.3868272885784575e-06
1658368616000,6.411178509176784e-06
1658368617000,5.907768478457184e-06
1658368618000,5.247588978057336e-06
1658368619000,3.626526632933677e-06
1658368620000,2.6937284271982053e-06
1658368621000,4.6702488680839633e-07
1658368622000,1.118033988748427e-06
1658368623000,1.4937887931934857e-06
1658368624000,2.436742962021821e-06
1658368625000,7.731315711464234e-06
1658368626000,8.113414817445703e-06
1658368627000,8.206814275586246e-06
1658368628000,8.174685606461886e-06
1658368629000,8.018676260769351e-06
1658368630000,7.101459499517498e-06
1658368631000,5.483048265347787e-06
1658368632000,4.994407022750686e-06
1658368633000,4.350111422451803e-06
1658368634000,3.2346576641241177e-06
1658368635000,1.0137734886985204e-06
1658368636000,2.122452821800155e-06
1658368637000,2.0388614481490037e-06
1658368638000,2.223852895084875e-06
1658368639000,2.620604279769944e-06
1658368640000,2.8820332583919313e-06
1658368641000,4.579720308495372e-06
1658368642000,5.639148871949097e-06
1658368643000,8.416650165000202e-06
1658368644000,1.0310305524084945e-05
1658368645000,1.0598656921032482e-05
1658368646000,1.0324324792432273e-05
1658368647000,9.443620745725002e-06
1658368648000,9.546277933856763e-06
1658368649000,1.029885073833765e-05
1658368650000,1.1086139739828628e-05
1658368651000,1.0533755265808787e-05
1658368652000,9.298506451157299e-06
1658368653000,7.99039423307676e-06
1658368654000,7.57576994433211e-06
1658368655000,9.988751069530967e-06
1658368656000,1.0200190966234354e-05
1658368657000,1.0062765984524405e-05
1658368658000,8.479960036595044e-06
1658368659000,5.775589841439844e-06
1658368660000,5.504481785590499e-06
1658368661000,5.219012860502984e-06
1658368662000,4.519679192154172e-06
1658368663000,3.940494892775013e-06
1658368664000,3.337854735936183e-06
1658368665000,8.692269873559005e-07
1658368666000,2.66469355010863e-07
1658368667000,0.0
1658368668000,2.7638539919655975e-07
1658368669000,1.8621105287536181e-06
1658368670000,2.5860201081945935e-06
1658368671000,2.995366792598916e-06
1658368672000,5.862325810230525e-06
1658368673000,7.257649026214738e-06
1658368674000,8.121302577512419e-06
1658368675000,8.801411463506932e-06
1658368676000,9.267646592115529e-06
1658368677000,9.592467466648677e-06
1658368678000,9.79935425168162e-06
1658368679000,9.897249898609344e-06
1658368680000,9.762968583148095e-06
1658368681000,9.284156157430312e-06
1658368682000,9.2533777616608e-06
1658368683000,8.323301253109372e-06
1658368684000,8.281383633119955e-06
1658368685000,6.997775227278767e-06
1658368686000,7.238443322180242e-06
1658368687000,6.643710475999091e-06
1658368688000,5.590169943749686e-06
1658368689000,3.85372690686012e-06
1658368690000,3.853726906859572e-06
1658368691000,3.804065473596225e-06
1658368692000,4.542068415107275e-06
1658368693000,4.3036661057871e-06
1658368694000,3.948417404478532e-06
1658368695000,3.7305048809331394e-06
1658368696000,3.334832419544709e-06
1658368697000,2.9797470922180243e-06
1658368698000,3.028126512058029e-06
1658368699000,3.014548058999587e-06
1658368700000,5.239952346320881e-06
1658368701000,4.889756867392353e-06
1658368702000,4.434323301302648e-06
1658368703000,4.727015041418361e-06
1658368704000,4.92437134125356e-06
1658368705000,4.943673664091983e-06
1658368706000,5.033975475793938e-06
1658368707000,4.929461104101154e-06
1658368708000,4.883984621711321e-06
1658368709000,5.668464332538638e-06
1658368710000,6.493501024527588e-06
1658368711000,7.64077074325617e-06
1658368712000,8.547615363072664e-06
1658368713000,9.341008396837724e-06
1658368714000,9.768700773023288e-06
1658368715000,1.0087193826327696e-05
1658368716000,1.0312138092745693e-05
1658368717000,1.0489304562459864e-05
1658368718000,1.0674182350258523e-05
1658368719000,9.389355675442204e-06
1658368720000,4.460194315646378e-06
1658368721000,8.284868934061369e-07
1658368722000,6.056929133861296e-07
1658368723000,4.985185152626416e-07
1658368724000,5.000000000004999e-07
1658368725000,4.948716593058884e-07
1658368726000,4.898979485571257e-07
1658368727000,4.479118216793368e-06
1658368728000,5.946124904851962e-06
1658368729000,8.864626174986762e-06
1658368730000,8.907689867499082e-06
1658368731000,8.680293773832278e-06
1658368732000,8.468175718537557e-06
1658368733000,8.18214519548673e-06
1658368734000,8.029141933072978e-06
1658368735000,7.656159614674575e-06
1658368736000,7.19347146696583e-06
1658368737000,7.044868010777413e-06
1658368738000,5.124451190128701e-06
1658368739000,1.339983416150792e-06
1658368740000,9.230769230778462e-07
1658368741000,1.1512791959315947e-06
1658368742000,1.4432048491778832e-06
1658368743000,1.6413036132982212e-06
1658368744000,2.3851391760021613e-06
1658368745000,2.817356917398979e-06
1658368746000,2.7490168107199073e-06
1658368747000,2.6851213274681457e-06
1658368748000,2.6252555607057676e-06
1658368749000,2.5690465157355953e-06
1658368750000,2.53525146681998e-06
1658368751000,2.480765005265549e-06
1658368752000,2.4295869118011145e-06
1658368753000,2.381402423937887e-06
1658368754000,2.3318447632745358e-06
1658368755000,2.2894540834029592e-06
1658368756000,2.2492602334197026e-06
1658368757000,2.207979046045005e-06
1658368758000,2.1721215999357398e-06
1658368759000,2.1146818405384402e-06
1658368760000,2.057473246273339e-06
1658368761000,1.9615384615404234e-06
1658368762000,1.8795064189050513e-06
1658368763000,1.7130090484308217e-06
1658368764000,1.5929846201407834e-06
1658368765000,1.4713702985856028e-06
1658368766000,1.4713702985856026e-06
1658368767000,1.4713702985856028e-06
1658368768000,1.8048822676303615e-06
1658368769000,2.044258810143323e-06
1658368770000,2.770112881677282e-06
1658368771000,3.2660514136702455e-06
1658368772000,3.727648409318767e-06
1658368773000,4.254278891761733e-06
1658368774000,4.828807071268384e-06
1658368775000,5.356071321407514e-06
1658368776000,6.09423075026661e-06
1658368777000,6.794917103062226e-06
1658368778000,7.283325611003826e-06
1658368779000,7.68412960268377e-06
1658368780000,7.964513129358618e-06
1658368781000,8.200562687707946e-06
1658368782000,8.400320005033127e-06
1658368783000,8.569941996135843e-06
1658368784000,8.827646098485084e-06
1658368785000,8.83214786659861e-06
1658368786000,8.608734039854697e-06
1658368787000,8.313376102534094e-06
1658368788000,8.085721296758432e-06
1658368789000,7.83730395820519e-06
1658368790000,7.712308904394538e-06
1658368791000,7.593106968657021e-06
1658368792000,7.334036128726759e-06
1658368793000,6.991065727052655e-06
1658368794000,6.698880503485107e-06
1658368795000,6.354132513567479e-06
1658368796000,6.299387058962035e-06
1658368797000,5.692305662030413e-06
1658368798000,4.633812924818259e-06
1658368799000,4.625331337999262e-06
1658368800000,5.124245068021554e-06
1658368801000,5.178567205225326e-06
1658368802000,5.328494829016627e-06
1658368803000,5.3499952317355395e-06
1658368804000,5.4792700243745485e-06
1658368805000,5.664061901342108e-06
1658368806000,5.857798188905297e-06
1658368807000,5.950647690758056e-06
1658368808000,6.003326624095432e-06
1658368809000,6.038012918172581e-06
1658368810000,8.216108438294752e-06
1658368811000,8.59441063365481e-06
1658368812000,5.821511831131242e-06
1658368813000,5.162725986548127e-06
1658368814000,5.2346596880651575e-06
1658368815000,5.19879793798458e-06
1658368816000,5.157386882499209e-06
1658368817000,5.112171507359047e-06
1658368818000,4.772510817601594e-06
1658368819000,4.293643458608814e-06
1658368820000,2.546443598435467e-06
1658368821000,2.386184726929538e-06
1658368822000,2.1345287577731514e-06
1658368823000,1.9368735864656557e-06
1658368824000,1.7269187938973925e-06
1658368825000,1.6978377605737996e-06
1658368826000,1.0769230769241539e-06
1658368827000,4.6153846153892314e-07
1658368828000,4.2132504423516445e-07
1658368829000,8.660254037853048e-07
1658368830000,2.3734401178649635e-06
1658368831000,2.721184354407516e-06
1658368832000,2.943920288778893e-06
1658368833000,3.1071403231385662e-06
1658368834000,3.3207444571996288e-06
1658368835000,3.4615346628681795e-06
1658368836000,4.685675570883081e-06
1658368837000,5.418486873658845e-06
1658368838000,6.142831187654079e-06
1658368839000,6.273120500702592e-06
1658368840000,5.494315243958473e-06
1658368841000,5.629165124598574e-06
1658368842000,5.669117117231744e-06
1658368843000,5.689188334492696e-06
1658368844000,5.674864018869201e-06
1658368845000,5.013590995939611e-06
1658368846000,3.236081306494503e-06
1658368847000,1.3123346456675976e-06
1658368848000,1.299038105673951e-06
1658368849000,1.3846153846119656e-06
1658368850000,1.4374722712459827e-06
1658368851000,1.4614384931027469e-06
1658368852000,1.2018504251494502e-06
1658368853000,1.1331154474599216e-06
1658368854000,1.0482201257790677e-06
1658368855000,8.318903308030512e-07
1658368856000,9.374927912018819e-07
1658368857000,1.0289915108505286e-06
1658368858000,1.2791197924769562e-06
1658368859000,1.488459003153263e-06
1658368860000,1.4789617384092906e-06
1658368861000,1.3378349260174296e-06
1658368862000,1.175679472566872e-06
1658368863000,1.6107545812582176e-06
1658368864000,2.6443743912168997e-06
1658368865000,2.959164997755534e-06
1658368866000,3.1719644789888563e-06
1658368867000,3.6551203562359695e-06
1658368868000,4.757672263064736e-06
1658368869000,6.012437798767247e-06
1658368870000,7.060633964801238e-06
1658368871000,7.7971439992787e-06
1658368872000,8.45797936661153e-06
1658368873000,9.05138111008743e-06
1658368874000,9.130934301531458e-06
1658368875000,8.896004096724075e-06
1658368876000,7.775914335306687e-06
1658368877000,3.7731533749025955e-06
1658368878000,1.785357107137498e-06
1658368879000,4.330127018926524e-07
1658368880000,4.213250442351645e-07
1658368881000,1.1627728997225703e-06
1658368882000,1.4907119850013507e-06
1658368883000,1.581138830085771e-06
1658368884000,1.7838784213697375e-06
1658368885000,1.9275776393087226e-06
1658368886000,2.026491220478115e-06
1658368887000,2.060605190231378e-06
1658368888000,2.079725827021337e-06
1658368889000,2.2477698137960157e-06
1658368890000,2.3759338644849425e-06
1658368891000,2.538591035290508e-06
1658368892000,2.634645711420274e-06
1658368893000,2.9967664937896835e-06
1658368894000,3.253843880708043e-06
1658368895000,3.253843880708043e-06
1658368896000,3.176082492634626e-06
1658368897000,2.39809613066587e-06
1658368898000,2.390722810274539e-06
1658368899000,2.3151673805603603e-06
1658368900000,2.1868292622497507e-06
1658368901000,2.146945504666856e-06
1658368902000,2.1078203373160982e-06
1658368903000,2.069770667801754e-06
1658368904000,2.032969254299714e-06
1658368905000,1.9974984355458156e-06
1658368906000,1.7965244223239644e-06
1658368907000,2.0348438684978198e-06
1658368908000,2.208641929682662e-06
1658368909000,1.8999940326894037e-06
1658368910000,1.916629694997008e-06
1658368911000,1.8020821290901327e-06
1658368912000,1.8125447744925622e-06
1658368913000,1.9020327367944793e-06
1658368914000,1.9306734576259562e-06
1658368915000,1.9494751895626186e-06
1658368916000,1.9615045245883665e-06
1658368917000,1.9461500455979392e-06
1658368918000,1.9295055557661153e-06
1658368919000,1.8593180771170606e-06
1658368920000,1.7613895295410728e-06
1658368921000,1.7320508075646005e-06
1658368922000,1.7036708399956327e-06
1658368923000,1.676280810412749e-06
1658368924000,1.6498839966055153e-06
1658368925000,1.657788855335876e-06
1658368926000,1.5523280008462247e-06
1658368927000,1.3819269959783007e-06
1658368928000,1.1895085352991864e-06
1658368929000,1.189285499783085e-06
1658368930000,1.1873345415694741e-06
1658368931000,1.1653431646312367e-06
1658368932000,8.99626503812729e-07
1658368933000,4.5452967144360937e-07
1658368934000,4.7628048478757725e-07
1658368935000,4.880422678405675e-07
1658368936000,4.957284456957732e-07
1658368937000,4.982608642963898e-07
1658368938000,4.995998398723715e-07
1658368939000,5.000000000005e-07
1658368940000,4.996569467868716e-07
1658368941000,4.987228587065323e-07
1658368942000,5.543196128559531e-07
1658368943000,5.443310539523618e-07
1658368944000,5.315814849785807e-07
1658368945000,5.665577237330983e-07
1658368946000,5.902732389083395e-07
1658368947000,6.040557937154224e-07
1658368948000,6.085806194507931e-07
1658368949000,5.761610809673927e-07
1658368950000,1.658079731211209e-06
1658368951000,2.166382536946615e-06
1658368952000,2.3784873798389385e-06
1658368953000,2.9201883500866467e-06
1658368954000,3.0595664309739273e-06
1658368955000,3.306641430666309e-06
1658368956000,3.498598326427293e-06
1658368957000,3.5403423095255842e-06
1658368958000,3.3888604279285658e-06
1658368959000,3.5551446179337056e-06
1658368960000,2.6745819902998834e-06
1658368961000,1.9727092113793266e-06
1658368962000,2.078581121755242e-06
1658368963000,2.0689655172434485e-06
1658368964000,2.0262939932169244e-06
1658368965000,2.9235750533791136e-06
1658368966000,5.822969752985456e-06
1658368967000,5.835276644233364e-06
1658368968000,5.849249423717297e-06
1658368969000,5.759610337800747e-06
1658368970000,5.666411833107234e-06
1658368971000,5.288537765092067e-06
1658368972000,4.4328580071744305e-06
1658368973000,3.914600838271604e-06
1658368974000,3.770419934437309e-06
1658368975000,3.0046100680317422e-06
1658368976000,2.739739556877841e-06
1658368977000,2.9624384663118693e-06
1658368978000,3.0780643513818367e-06
1658368979000,3.09093436299026e-06
1658368980000,2.9948051909107257e-06
1658368981000,3.295356581619313e-06
1658368982000,3.3616316139299197e-06
1658368983000,4.635847500211298e-06
1658368984000,5.164361548359099e-06
1658368985000,5.84085229701811e-06
1658368986000,6.0395915976736475e-06
1658368987000,6.343938489264725e-06
1658368988000,6.186172298370709e-06
1658368989000,6.608889419172684e-06
1658368990000,7.16346958994659e-06
1658368991000,8.339668373928774e-06
1658368992000,9.275771156920244e-06
1658368993000,1.0828088473964337e-05
1658368994000,1.1926860441876467e-05
1658368995000,1.2087571095964672e-05
1658368996000,1.1446104735213305e-05
1658368997000,9.997410907433531e-06
1658368998000,8.951474118204208e-06
1658368999000,5.821757221221539e-06
1658369000000,4.402428596922765e-06
1658369001000,4.617316960334443e-06
1658369002000,4.77677279122886e-06
1658369003000,4.821363068481712e-06
1658369004000,4.817662975260444e-06
1658369005000,4.8176629752605385e-06
1658369006000,3.595221806051078e-06
1658369007000,2.290532120737969e-06
1658369008000,2.015495527712812e-06
1658369009000,1.6413036132982208e-06
1658369010000,4.985185152626417e-07
1658369011000,4.841229182764113e-07
1658369012000,5.590169943755065e-07
1658369013000,6.343057228188981e-07
1658369014000,1.0304020550561088e-06
1658369015000,1.5314938671588502e-06
1658369016000,2.0124482529645115e-06
1658369017000,2.1928505991042798e-06
1658369018000,2.2375960174906487e-06
1658369019000,2.299583861808127e-06
1658369020000,2.3449996668415394e-06
1658369021000,2.3430749027688313e-06
1658369022000,2.2753395429377283e-06
1658369023000,2.2171099869864846e-06
1658369024000,2.0066053494247415e-06
1658369025000,8.534606386474005e-07
1658369026000,1.0749676997701987e-06
1658369027000,1.1805813359567512e-05
1658369028000,1.1656321138559033e-05
1658369029000,1.0764137989949222e-05
1658369030000,9.51192591928044e-06
1658369031000,9.276082917143482e-06
1658369032000,8.89756521002676e-06
1658369033000,8.849607833235168e-06
1658369034000,8.800182571765827e-06
1658369035000,8.557812196146128e-06
1658369036000,7.891706773099496e-06
1658369037000,4.566850518940651e-06
1658369038000,4.313869197791992e-06
1658369039000,7.790465841316097e-06
1658369040000,9.989491005829804e-06
1658369041000,1.0335396261343298e-05
1658369042000,9.70260253064733e-06
1658369043000,9.44197153386066e-06
1658369044000,8.440905691265926e-06
1658369045000,8.342187457210306e-06
1658369046000,7.60089111264812e-06
1658369047000,7.506298035025432e-06
1658369048000,6.209632235925768e-06
1658369049000,3.8776039859887105e-06
1658369050000,3.6140729706908374e-06
1658369051000,3.6463541294663813e-06
1658369052000,3.4372239850752927e-06
1658369053000,3.3245062186397483e-06
1658369054000,2.8720592768568438e-06
1658369055000,2.2025432277542975e-06
1658369056000,8.872193331228601e-07
1658369057000,8.950404424893819e-07
1658369058000,9.162456945826185e-07
1658369059000,9.334354691941332e-07
1658369060000,9.344858955011764e-07
1658369061000,9.011012546190381e-07
1658369062000,8.046738469723588e-07
1658369063000,7.517293082684203e-07
1658369064000,7.517293082684202e-07
1658369065000,6.817945071654141e-07
1658369066000,4.865042554110064e-07
1658369067000,4.7140452079150315e-07
1658369068000,4.7140452079150315e-07
1658369069000,4.865042554110064e-07
1658369070000,4.948716593058884e-07
1658369071000,4.988876515703578e-07
1658369072000,5.000000000005e-07
1658369073000,5.000000000005e-07
1658369074000,4.991341984851209e-07
1658369075000,4.969039950004502e-07
1658369076000,4.635124054439425e-07
1658369077000,4.0000000000040005e-07
1658369078000,2.575393768191139e-07
1658369079000,2.575393768191139e-07
1658369080000,2.4944382578517884e-07
1658369081000,2.4206145913820564e-07
1658369082000,2.3529411764729412e-07
1658369083000,3.333333333336667e-07
1658369084000,3.9385867229238773e-07
1658369085000,3.8405728739381454e-07
1658369086000,3.7495275590569934e-07
1658369087000,3.6646626128666423e-07
1658369088000,3.5853092396711165e-07
1658369089000,3.996526269431263e-07
1658369090000,4.308131845711912e-07
1658369091000,4.550830602388871e-07
1658369092000,4.743054990695742e-07
1658369093000,4.8968961431485e-07
1658369094000,5.020765440888137e-07
1658369095000,5.859465277088175e-07
1658369096000,6.110100926613897e-07
1658369097000,6.206896551730345e-07
1658369098000,6.226024167339947e-07
1658369099000,6.191391873675094e-07
1658369100000,6.182412330336654e-07
1658369101000,6.15539510421262e-07
1658369102000,6.103512234981749e-07
1658369103000,6.046119049078396e-07
1658369104000,1.7796515848083727e-06
1658369105000,2.5052029192583237e-06
1658369106000,3.1672931711061574e-06
1658369107000,3.6452023263443596e-06
1658369108000,3.965791219918659e-06
1658369109000,4.199999999997857e-06
1658369110000,4.486261607380496e-06
1658369111000,4.61305504157362e-06
1658369112000,4.539606226462456e-06
1658369113000,4.387482193693684e-06
1658369114000,4.100805895982102e-06
1658369115000,2.6418917155567016e-06
1658369116000,2.5454449396601295e-06
1658369117000,2.685121327468146e-06
1658369118000,2.7206470625518997e-06
1658369119000,2.726242461557398e-06
1658369120000,2.74140586605924e-06
1658369121000,3.2550477841084468e-06
1658369122000,4.090868746439713e-06
1658369123000,4.413534857779106e-06
1658369124000,4.698766047257976e-06
1658369125000,5.367487061499849e-06
1658369126000,6.301299166928035e-06
1658369127000,5.977823600608439e-06
1658369128000,5.352465683110968e-06
1658369129000,4.878068834646465e-06
1658369130000,4.176122603563701e-06
1658369131000,4.085033659591569e-06
